parameter,parameter_label,objective,cell,parameter_value,n_seeds,loss_mean,loss_std,gradient_mean,gradient_std,slope_mean,slope_std,seed_alignment_fraction,seed_qualified_fraction,update_positive_fraction,slope_positive_fraction,interior_fraction,update_nonzero_fraction,secant_consistency_fraction,cv_stencil_valid_fraction,cv_stencil_invalid_fraction,firing_rate_mean_hz,firing_rate_std_hz,spike_count_mean,sim_cv_mean,cv_valid_fraction,loss_sem,gradient_sem,slope_sem,firing_rate_sem_hz,raw_aligned,classification,qualified_status,aligned
abs_ref,Absolute refractory period (ms),CV squared error,7,15.0,3,0.7967421809832255,0.03428967253855558,0.056011601040760604,0.07307553227607627,0.01009611487388611,0.0038514740171733458,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,12.348578906748095,0.49430958231791716,368.0,0.8083570003509521,1.0,0.019797151670559184,0.04219017823076782,0.0022236495605918805,0.28538977041426095,True,green,inconclusive,True
abs_ref,Absolute refractory period (ms),CV squared error,7,25.0,3,0.954657514890035,0.05690235740378258,0.044335832819342565,0.04510394480873171,0.01579153339068094,0.0022728878390648665,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,11.565607418095588,0.35565055077759555,344.6666666666667,0.7240440050760905,1.0,0.032852591364598165,0.026040774676835274,0.0013122524057219275,0.20533494122888346,True,green,inconclusive,True
off_ron_gSYN,off -> ron gSYN,PSTH SSE,1,0.0010000000474974,3,4730.0,79.22120928135344,57445.100260416664,68614.20745626665,-23798.41570097693,118011.06530001874,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,44.6629307741351,0.17756124365387968,1331.0,1.0019974907239277,1.0,45.73838650411709,39614.431145108385,68133.72031832032,0.10251503182121217,False,red,inconclusive,False
off_ron_gSYN,off -> ron gSYN,PSTH SSE,1,0.0015182418283075,3,4717.666666666667,56.50073745831394,277685.71875,110639.08681764675,21821.826728028554,103259.12017178154,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,0.0,45.50182879769135,0.12098759355269396,1356.0,1.011198878288269,1.0,32.620715980969926,63877.50655706273,59616.68082746199,0.0698522197062529,True,green,inconclusive,True
off_ron_gSYN,off -> ron gSYN,PSTH SSE,1,0.0023050580639392,3,4789.333333333333,138.90404361764763,402483.3854166667,65070.82301967108,203617.4702107395,12885.107732383683,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,46.89999217028511,0.19661975360163425,1397.6666666666667,1.038401444753011,1.0,80.19628697417639,37568.657186797594,7439.2204178290485,0.11351846766990144,True,green,inconclusive,True
off_ron_gSYN,off -> ron gSYN,PSTH SSE,1,0.0034996354952454,3,5236.666666666667,98.18519915615248,875762.1458333334,84108.95840762366,467781.0284817044,88237.94977066363,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,48.93571804078163,0.2562875795530274,1458.3333333333333,1.0613616307576497,1.0,56.687251163241655,48560.329777900566,50944.20405283333,0.147967703044898,True,green,stable_green,True
off_ron_gSYN,off -> ron gSYN,PSTH SSE,1,0.0053132930770516,3,6342.0,145.557548756497,1810145.7916666667,100243.66166452346,684994.3788881603,50054.36992475281,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,52.403163204814156,0.15131202821458734,1561.6666666666667,1.0884240468343098,1.0,84.03768995714563,57875.70504656639,28898.903950173146,0.08736004022132025,True,green,stable_green,True
off_ron_gSYN,off -> ron gSYN,PSTH SSE,1,0.0080668628215789,3,8544.0,158.64110438344787,3507439.9166666665,161817.36896987713,1039769.2236653221,11529.259925984798,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,58.0181873091507,0.153772547731816,1729.0,1.144510547320048,1.0,91.59148432032315,93425.30153431557,6656.421321824488,0.08878062182693855,True,green,stable_green,True
off_ron_gSYN,off -> ron gSYN,PSTH SSE,1,0.0122474487870931,3,14414.666666666666,83.50049900050499,6811156.833333333,261193.75375874393,1743839.64713943,48258.56687403178,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,67.43621578694227,0.19661975360163092,2009.6666666666667,1.2285229762395222,1.0,48.20903557540964,150800.28404325966,27862.096575427804,0.11351846766989951,True,green,stable_green,True
off_ron_gSYN,off -> ron gSYN,PSTH SSE,1,0.0185945890843868,3,28755.333333333332,501.4143329955111,12114896.0,307947.9553609668,2719592.6654145964,34708.9642776488,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,83.43120476941489,0.30447876668156776,2486.3333333333335,1.3855916659037273,1.0,289.49170013049496,177793.83492404904,20039.229868993643,0.17579089790612842,True,green,stable_green,True
off_ron_gSYN,off -> ron gSYN,PSTH SSE,1,0.0282310806214809,3,61695.666666666664,1180.8879427504266,20251517.333333332,499790.4952370875,4318880.541640578,90334.23501421262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,110.24238560227286,0.47494768062731724,3285.3333333333335,1.6336421171824138,1.0,681.7859716297422,288554.1769635489,52154.49490249458,0.27421117126117,True,green,stable_green,True
off_ron_gSYN,off -> ron gSYN,PSTH SSE,1,0.0428616069257259,3,144887.66666666666,4498.197120328693,37861964.0,2673466.860841181,6762617.007839911,67441.18994026736,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,153.9545652830442,0.4697828931915069,4588.0,1.9911731878916423,1.0,2597.0353182897707,1543526.8117761998,38937.18916648204,0.2712292798447977,True,green,stable_green,True
off_ron_gSYN,off -> ron gSYN,PSTH SSE,1,0.0650742799043655,3,331405.0,4389.1429687354685,56319589.333333336,4621898.614957855,9205169.894622127,571549.2825857868,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,222.82250036352244,1.0623686569265212,6640.333333333333,2.4031718571980796,1.0,2534.072874511176,2668454.4095130763,329984.1321560415,0.6133588300551482,True,green,stable_green,True
off_ron_gSYN,off -> ron gSYN,PSTH SSE,1,0.0987984910607338,3,683227.3333333334,34286.447560710236,72056282.66666667,2282453.5997818946,10838500.796632975,523531.26837932627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,328.5012807176493,1.8102582245080276,9789.666666666666,2.8973275820414224,1.0,19795.289728732045,1317775.2002469073,302260.91872799024,1.0451530732224439,True,green,stable_green,True
off_ron_gSYN,off -> ron gSYN,PSTH SSE,1,0.1500000059604644,3,1269748.6666666667,31187.31685049761,99213922.66666667,636829.0082002651,11455155.857828327,274903.9957251936,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,490.6434907106025,2.15969132755287,14621.666666666666,3.5181020895640054,1.0,18006.005778936946,367673.3993121855,158715.89593324426,1.24689836932915,True,green,inconclusive,True
off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,0.0010000000474974,3,1354.6666666666667,94.32037602413027,-36804.590494791664,23868.550824725353,164612.91835237716,72963.25300010272,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,16.822701699048128,0.30997631982262386,501.3333333333333,0.5748685201009115,1.0,54.455894487598336,13780.514243821448,42125.35376056008,0.17896491169200143,False,red,inconclusive,False
off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,0.0013098177732899,3,1405.6666666666667,73.63649457526702,213878.55729166666,33096.38004585591,202926.00193025498,84660.37661372765,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,17.605673187700635,0.24274950968323927,524.6666666666666,0.5966308911641439,1.0,42.51404996521084,19108.20392867707,48878.69122763076,0.14015149476126787,True,green,stable_green,True
off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,0.0015182418283075,3,1453.3333333333333,57.8129166651652,224743.109375,32475.679415536983,176458.46004684278,69582.84918541418,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,17.862935248257887,0.28538977041425984,532.3333333333334,0.597365121046702,1.0,33.37830299927053,18749.842252676266,40173.676708180006,0.16476986077263842,True,green,inconclusive,True
off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,0.0023050580639392,3,1437.0,65.13831437794502,233501.83854166666,51379.05500739303,33580.28017540253,19191.80079640111,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,19.283469234813147,0.3044787666815687,574.6666666666666,0.6043624679247538,1.0,37.60762334066503,29663.711239226956,11080.391356035854,0.17579089790612895,True,green,inconclusive,True
off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,0.0034996354952454,3,1575.6666666666667,97.2128249426655,471495.09375,66420.21093007096,143624.98287064207,21046.439090007516,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,21.878460454347167,0.3236015825305492,652.0,0.6520206729571024,1.0,56.1258506493319,38347.726660108194,12151.167274098902,0.1868314607842015,True,green,stable_green,True
off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,0.0053132930770516,3,1912.0,108.58637115218465,813700.6666666666,23030.27958389216,200303.34130440527,37225.92272693701,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,25.80450320459045,0.26208012066395764,769.0,0.7137247920036316,1.0,62.69237061503843,13296.538117272481,21492.396507229292,0.15131202821458556,True,green,stable_green,True
off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,0.0080668628215789,3,2525.6666666666665,72.50057471036585,1362462.6666666667,46581.57491908907,276147.4097559634,8108.0102062031365,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,32.23605471852175,0.30447876668156776,960.6666666666666,0.8003253738085429,1.0,41.858226325432305,26893.884818812796,4681.161875143614,0.17579089790612842,True,green,stable_green,True
off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,0.0122474487870931,3,4018.3333333333335,79.8394221755977,2205345.0,60167.22211210602,404456.4241182159,5408.186010528092,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,41.24022683802557,0.08878062182693831,1229.0,0.9361765384674072,1.0,46.09531188502552,34737.561882816415,3122.417649005962,0.051257515910605206,True,green,stable_green,True
off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,0.0185945890843868,3,7042.333333333333,94.24082625557438,3210318.8333333335,45788.14468378621,515315.1592739215,9579.990477055831,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,53.80132657740791,0.13970443941251104,1603.3333333333333,1.0946616331736247,1.0,54.40996640730862,26435.7976588775,5531.010080762236,0.08065839570179902,True,green,stable_green,True
off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,0.0282310806214809,3,12577.0,280.36939918614513,5169559.833333333,124597.32796325677,582632.9414064473,17408.59002589889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,70.13187476930305,0.1462668683447138,2090.0,1.2304842074712117,1.0,161.87134809265456,71936.3008398944,10050.854137664559,0.08444721581234407,True,green,stable_green,True
off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,0.0428616069257259,3,21285.333333333332,463.85809611704934,7160940.0,53475.61571408038,587737.6536127175,10585.59976400999,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,89.28112032034717,0.381614086982136,2660.6666666666665,1.3413094282150269,1.0,267.80859665896577,30874.16112760529,6111.598873284807,0.2203249958456895,True,green,stable_green,True
off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,0.0650742799043655,3,34088.333333333336,627.6514425485951,11641552.333333334,228468.3806357752,531118.99462609,5784.953999620587,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,110.80165095131035,0.8743877199285561,3302.0,1.4302719831466675,1.0,362.3747293126884,131906.2810613827,3339.944748930548,0.504827985476855,True,green,stable_green,True
off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,0.0987984910607338,3,49682.333333333336,742.7343625639868,24259316.666666668,505023.63560662465,398218.50986210164,7472.023177373191,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,131.85239868908204,0.6895993486481842,3929.3333333333335,1.5000306367874146,1.0,428.8178841627029,291575.53196460824,4313.974592847535,0.39814036957501975,True,green,stable_green,True
off_ron_gSYN,off -> ron gSYN,PSTH SSE,2,0.1500000059604644,3,65082.666666666664,658.7217419619112,36223294.666666664,479162.01152150414,300778.86100620753,6347.748876056813,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,149.4692571837634,0.8583584462691307,4454.333333333333,1.5689343611399333,1.0,380.31317504276865,276644.316337383,3664.874522339546,0.49557348001467155,True,green,inconclusive,True
off_ron_gSYN,off -> ron gSYN,PSTH SSE,7,0.0010000000474974,3,2736.6666666666665,20.599352740640555,-8377.245035807291,10025.236276134721,53385.63522111042,113327.46119547807,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,11.63271925998009,0.6043172000599594,346.6666666666667,1.237715760866801,1.0,11.89304184994088,5788.072862715983,65429.640227786134,0.3489026981305385,False,red,inconclusive,False
off_ron_gSYN,off -> ron gSYN,PSTH SSE,7,0.0015182418283075,3,2764.3333333333335,66.3048515067588,-11700.031087239584,23196.58967083678,54224.42984849642,67554.91600141113,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,0.0,12.247911143921344,0.6049379677634957,365.0,1.2254541714986165,1.0,38.28112386600536,13392.557290738909,39002.84893849727,0.34926109853127946,False,red,inconclusive,False
off_ron_gSYN,off -> ron gSYN,PSTH SSE,7,0.0023050580639392,3,2808.0,79.01898506055365,9874.066813151041,17858.971043484085,34789.24623090999,5204.034762377109,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,13.332885921054102,0.5212881087986322,397.3333333333333,1.1970996061960857,1.0,45.62163229580167,10310.88173940527,3004.550870930594,0.30096582994024124,True,green,inconclusive,True
off_ron_gSYN,off -> ron gSYN,PSTH SSE,7,0.0034996354952454,3,2812.0,89.06177631284928,40209.501302083336,16004.782551502509,40481.201280535,19272.523279903755,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.0,15.055423196089615,0.7176052227484736,448.6666666666667,1.1215287844340007,1.0,51.419840528729765,9240.3655144314,11126.996503615763,0.4143095685257126,True,green,inconclusive,True
off_ron_gSYN,off -> ron gSYN,PSTH SSE,7,0.0053132930770516,3,2987.6666666666665,91.15005942583551,199319.23958333334,46552.94186292478,152470.66747308726,53335.43628023369,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,18.31034752748789,0.573731020356458,545.6666666666666,0.9999138712882996,1.0,52.62551134615652,26877.353516128624,30793.228493739054,0.33124375904523967,True,green,stable_green,True
off_ron_gSYN,off -> ron gSYN,PSTH SSE,7,0.0080668628215789,3,3640.0,100.17983829094555,855371.25,57396.56825379458,363326.29710198153,26886.60695302149,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,24.518192901804188,0.20503006364242035,730.6666666666666,0.9508669972419739,1.0,57.838856604650594,33137.924131889034,15522.989761922623,0.1183741624359175,True,green,stable_green,True
off_ron_gSYN,off -> ron gSYN,PSTH SSE,7,0.0122474487870931,3,5961.333333333333,192.25070437668958,2286856.0,58786.3178123745,759139.5242221174,43734.921254791174,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,35.725870496515775,0.06985221970625574,1064.6666666666667,1.0585408608118694,1.0,110.9959959237769,33940.296413641314,25250.368559440773,0.04032919785089964,True,green,stable_green,True
off_ron_gSYN,off -> ron gSYN,PSTH SSE,7,0.0185945890843868,3,12744.333333333334,238.83118166046364,5256286.166666667,91622.78233923772,1434465.9227272125,37543.315573395004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,54.58429806606043,0.4195608499381765,1626.6666666666667,1.316205342610677,1.0,137.8892470225451,52898.438047461386,21675.643352570678,0.2422335696532344,True,green,stable_green,True
off_ron_gSYN,off -> ron gSYN,PSTH SSE,7,0.0282310806214809,3,31919.333333333332,656.5259578518842,10729121.0,16325.661364857475,2519130.283470323,72001.12491554431,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,85.85841638423767,0.8276371367263292,2558.6666666666665,1.679559548695882,1.0,379.04543849576226,9425.624983699137,41569.86885194538,0.4778365236802773,True,green,stable_green,True
off_ron_gSYN,off -> ron gSYN,PSTH SSE,7,0.0428616069257259,3,80532.66666666667,1566.374901909925,19964280.666666668,303307.1713384521,4167099.427924022,144771.44119207232,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,135.27510262519152,1.0311736871465922,4031.3333333333335,2.088138977686564,1.0,904.3469712695689,175114.47701939926,83583.83054321303,0.595348405855344,True,green,stable_green,True
off_ron_gSYN,off -> ron gSYN,PSTH SSE,7,0.0650742799043655,3,201570.66666666666,7330.542976705981,36757233.333333336,878822.3536013018,6701809.43500936,182878.85779404134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,211.2457076384461,1.7578733934991047,6295.333333333333,2.5672229131062827,1.0,4232.2909609073195,507388.3224215721,105585.15777648106,1.0149086769379891,True,green,stable_green,True
off_ron_gSYN,off -> ron gSYN,PSTH SSE,7,0.0987984910607338,3,491727.0,9596.544117545649,61478833.333333336,802262.9113634352,10184567.22765958,90464.28067101627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,328.65787501537983,2.4498886563847835,9794.333333333334,3.15252677599589,1.0,5540.5673295551005,463186.7078365322,52229.576797457106,1.4144438752483655,True,green,stable_green,True
off_ron_gSYN,off -> ron gSYN,PSTH SSE,7,0.1500000059604644,3,1136075.3333333333,15181.984861451227,93045472.0,1213662.1888614642,12584556.035015354,109491.69031915716,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,506.99640951645915,3.8475342452959422,15109.0,3.8286876678466797,1.0,8765.32304659169,700708.1914444368,63215.05687979253,2.221374932237916,True,green,inconclusive,True
off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,1,0.0010000000474974,3,4730.0,79.22120928135344,155867.48177083334,60170.793672082444,-227049.74979580694,128377.71313315645,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,44.6629307741351,0.17756124365387968,1331.0,1.0019974907239277,1.0,45.73838650411709,34739.62392393023,74118.90723537643,0.10251503182121217,False,red,inconclusive,False
off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,1,0.0015182418283075,3,4612.333333333333,64.53164598345015,3445079.8333333335,372479.34477215755,-1797.6117196536313,33933.23143982938,0.6666666666666666,0.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,0.0,43.84640336454034,0.15857909554218033,1306.6666666666667,0.9971542557080587,1.0,37.257363179794574,215051.0499717806,19591.36030625937,0.0915556834991252,False,red,inconclusive,False
off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,1,0.0023050580639392,3,4880.0,86.97125962063559,7802352.5,274200.35881586664,200002.3385344462,35521.461147216236,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,41.352079907833065,0.23568904293710374,1232.3333333333333,1.0422467788060505,1.0,50.212880153734794,158309.6509742326,20508.325155354127,0.1360751323847821,True,green,inconclusive,True
off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,1,0.0034996354952454,3,4864.666666666667,60.92892033618626,9110569.0,375778.55017682957,-28028.134747060674,69723.66283578999,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,0.0,39.696654474682056,0.3236015825305539,1183.0,1.047266165415446,1.0,35.1773285575304,216955.84710027985,40254.97550713006,0.18683146078420418,False,red,inconclusive,False
off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,1,0.0053132930770516,3,4772.0,139.08270920570968,9934103.666666666,272702.38686585275,-31813.82115078671,40893.331923876925,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,38.24256456718454,0.2712292798448027,1139.6666666666667,1.0382081270217896,1.0,80.29943959953893,157444.79646565355,23609.77619431106,0.1565942977305052,False,red,inconclusive,False
off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,1,0.0080668628215789,3,4765.0,78.54298186343577,10056973.666666666,97971.6854317272,8092.71612261032,19495.07645594716,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,0.0,37.56026084135879,0.06985221970625602,1119.3333333333333,1.0153875946998596,1.0,45.34681172181054,56563.97895696903,11255.487639713429,0.0403291978508998,True,green,inconclusive,True
off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,1,0.0122474487870931,3,4866.333333333333,94.73295801004694,9468570.0,43275.927338417605,14363.393443060902,17220.068100218312,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,0.0,37.09047794816728,0.08444721581234266,1105.3333333333333,1.006915807723999,1.0,54.69409880823012,24985.36829826609,9942.01095312473,0.04875562278157046,True,green,inconclusive,True
off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,1,0.0185945890843868,3,4862.333333333333,55.084783137753476,8906924.666666666,65409.996623859406,-2302.9985735875184,4752.96815020681,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.0,36.79965996666778,0.01937351998891295,1096.6666666666667,0.9978648026784263,1.0,31.80321437283413,37764.47915847774,2744.1274409716193,0.011185306980749488,False,red,inconclusive,False
off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,1,0.0282310806214809,3,4815.666666666667,99.60087014345487,10788568.0,61971.76267462464,-2358.71830432247,3115.065359180433,0.3333333333333333,0.0,1.0,0.3333333333333333,1.0,1.0,0.0,1.0,0.0,36.66543628289878,0.15131202821458542,1092.6666666666667,0.9912209113438925,1.0,57.50458918884463,35779.41386235014,1798.4838236661014,0.08736004022131914,False,red,inconclusive,False
off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,1,0.0428616069257259,3,4836.333333333333,76.56587577591817,14174506.0,97960.0165169443,1399.8729521382193,5704.913445296374,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,0.0,36.48647137120678,0.08444721581233855,1087.3333333333333,0.9920222560564677,1.0,44.20532898996581,56557.241905877985,3293.733313345377,0.048755622781568086,True,green,inconclusive,True
off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,1,0.0650742799043655,3,4867.0,55.86591089385369,13636973.0,88217.87218585586,522.2814315072707,454.27091215953965,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,36.30750645951478,0.03355592094225113,1082.0,0.9839559396107992,1.0,32.254198693090075,50932.61225383988,262.2734334203271,0.01937351998891449,True,green,inconclusive,True
off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,1,0.0987984910607338,3,4840.666666666667,108.93270093655683,10254293.0,99316.98208765709,-134.68935647823915,702.8449361418391,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.0,36.29632115253403,0.05125751591060424,1081.6666666666667,0.9837294220924377,1.0,62.892324209274086,57340.68634341007,405.78771308005616,0.029593540608978886,False,red,inconclusive,False
off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,1,0.1500000059604644,3,4884.0,61.87891401761993,5860925.5,61615.31470137923,846.3291255775194,1060.127569749909,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,36.22920931064953,0.01937351998891295,1079.6666666666667,0.9834440350532532,1.0,35.725807665234576,35573.618529044805,612.0649377704538,0.011185306980749488,True,green,inconclusive,True
off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,2,0.0010000000474974,3,1405.6666666666667,73.63649457526702,4993.6884765625,1459.3497321550822,11577.607638313106,40429.63654340047,0.6666666666666666,0.0,1.0,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,17.605673187700635,0.24274950968323927,524.6666666666666,0.5966308911641439,1.0,42.51404996521084,842.555960701545,23342.061541570994,0.14015149476126787,True,green,inconclusive,True
off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,2,0.0015182418283075,3,1411.6666666666667,66.39528095680694,692143.125,30223.225426025325,22120.97096522362,41187.53173932716,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,0.0,17.516190731854635,0.2982515491867942,522.0,0.5957007805506388,1.0,38.33333333333332,17449.387335494463,23779.632536956793,0.17219561220921856,True,green,inconclusive,True
off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,2,0.0023050580639392,3,1441.6666666666667,101.04124570359043,1779570.7083333333,64509.03715448681,12460.826162008278,28203.726733353375,0.6666666666666666,0.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,0.0,16.66610740131763,0.2794088788250232,496.6666666666667,0.6176372369130453,1.0,58.33619040622306,37244.30996630653,16283.429221652217,0.16131679140359867,True,green,inconclusive,True
off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,2,0.0034996354952454,3,1410.0,49.36598018878993,2228435.8333333335,121576.2206139459,-8245.742382427872,41291.9926914791,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.0,15.357426484569869,0.3293498398115404,457.6666666666667,0.6333302656809489,1.0,28.501461950807602,70192.06369851899,23839.94309580152,0.190150218672753,False,red,inconclusive,False
off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,2,0.0053132930770516,3,1445.3333333333333,31.021497922139925,2578599.0833333335,141693.1038958701,9630.399437275997,11386.562391364998,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,1.0,1.0,0.3333333333333333,1.0,0.0,14.373119470263859,0.4843379997228488,428.3333333333333,0.6328325867652893,1.0,17.910270176012904,81806.55167659422,6574.034861799051,0.2796326745187517,True,green,inconclusive,True
off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,2,0.0080668628215789,3,1430.6666666666667,10.016652800877784,2684091.0,180282.6679337548,-5459.3171121922205,9397.591401877531,0.3333333333333333,0.6666666666666666,1.0,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,0.0,13.836224735187855,0.5737310203564612,412.3333333333333,0.6551905473073324,1.0,5.783117190965808,104086.24686177725,5425.701925608106,0.33124375904524156,False,red,inconclusive,False
off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,2,0.0122474487870931,3,1407.0,29.0,2593930.25,168282.52093800472,-3600.7482666924384,3144.185906763038,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.0,13.332885921054102,0.5158597611981782,397.3333333333333,0.662430206934611,1.0,16.74315780649915,97157.95876346587,1815.2965796518677,0.2978317719918643,False,red,inconclusive,False
off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,2,0.0185945890843868,3,1404.0,39.153543900903784,2458375.0,149597.11123610477,456.7858787985654,3256.201953908852,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,12.784805878997348,0.43880060503412627,381.0,0.657234787940979,1.0,22.605309110914632,86369.93244215548,1879.9690746250612,0.2533416474370235,True,green,inconclusive,True
off_sonoff_gSYN,off -> sonoff gSYN,PSTH SSE,2,0.0282310806214809,3,1422.0,58.94913061275798,2954566.1666666665,166221.93146707752,1153.294274838896,1267.4386420608907,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,12.740064651074348,0.4195608499381674,379.6666666666667,0.6599615414937338,1.0,34.03429642777023,95968.27687773673,731.756041175189,0.24223356965322915,True,green,inconclusive,True
