init_id,cell,epsilon,epsilon_percent_log,center_gain,seed_count,fd_log_mean,fd_log_ci_low,fd_log_ci_high,fd_log_sem,analytic_log_mean,analytic_log_ci_low,analytic_log_ci_high,analytic_log_sem,fd_resolved,analytic_resolved,raw_aligned,zero_difference_fraction,center_firing_rate_mean_hz,stable_sign_window,magnitude_stable_window,qualified,status
4,7,0.01,1.0,0.0098292483016848,8,4131.250271666372,1186.389373723432,7076.111169609312,1245.3821768762266,164.22326387176156,121.90605995901535,206.54046778450777,17.89595276469055,True,True,True,0.0,26.52595550484883,True,True,True,green
4,7,0.02,2.0,0.0098292483016848,8,2200.0006742136193,459.70771909165796,3940.2936293355806,735.9701880540722,164.22326387176156,121.90605995901535,206.54046778450777,17.89595276469055,True,True,True,0.0,26.52595550484883,True,True,True,green
4,7,0.05,5.0,0.0098292483016848,8,1910.0005867961609,812.6770088910564,3007.3241647012655,464.0583285762884,164.22326387176156,121.90605995901535,206.54046778450777,17.89595276469055,True,True,True,0.0,26.52595550484883,True,True,True,green
4,7,0.1,10.0,0.0098292483016848,8,2089.999812272608,1270.212051889613,2909.787572655603,346.68838392856503,164.22326387176156,121.90605995901535,206.54046778450777,17.89595276469055,True,True,True,0.0,26.52595550484883,True,True,True,green
5,1,0.0025,0.25,0.0129776550456881,8,5324.948781779786,-3815.6255961694324,14465.523159729004,3865.550466122569,18235.60491194819,17586.50143565289,18884.70838824349,274.5059710260818,False,True,True,0.0,91.2930774135096,False,False,False,gray
5,1,0.005,0.5,0.0129776550456881,8,6949.954551835233,-173.5082670257807,14073.417370696247,3012.513643156087,18235.60491194819,17586.50143565289,18884.70838824349,274.5059710260818,False,True,True,0.0,91.2930774135096,False,False,False,gray
5,1,0.01,1.0,0.0129776550456881,8,5162.493889378563,1005.4033163978229,9319.584462359304,1758.0343135618991,18235.60491194819,17586.50143565289,18884.70838824349,274.5059710260818,True,True,True,0.0,91.2930774135096,True,True,True,green
5,1,0.02,2.0,0.0129776550456881,8,6309.388573658145,2675.42023759064,9943.35690972565,1536.8058301946724,18235.60491194819,17586.50143565289,18884.70838824349,274.5059710260818,True,True,True,0.0,91.2930774135096,True,True,True,green
5,1,0.05,5.0,0.0129776550456881,8,4637.4992960649015,2944.8705392295674,6330.128052900236,715.8129904551213,18235.60491194819,17586.50143565289,18884.70838824349,274.5059710260818,True,True,True,0.0,91.2930774135096,True,True,True,green
5,1,0.1,10.0,0.0129776550456881,8,4719.999215571965,3843.6145923550957,5596.383838788834,370.62320689071265,18235.60491194819,17586.50143565289,18884.70838824349,274.5059710260818,True,True,True,0.0,91.2930774135096,True,True,True,green
5,2,0.0025,0.25,0.0048190923407673,8,7324.952534700158,2354.500613288753,12295.404456111562,2102.0049667778567,5682.711789181718,5309.719595794693,6055.7039825687425,157.73846230993422,True,True,True,0.0,60.79074527700412,False,False,False,gray
5,2,0.005,0.5,0.0048190923407673,8,5737.480461897035,-1837.5916799534725,13312.552603747543,3203.4993030068194,5682.711789181718,5309.719595794693,6055.7039825687425,157.73846230993422,False,True,True,0.0,60.79074527700412,False,False,False,gray
5,2,0.01,1.0,0.0048190923407673,8,7081.246600798403,4734.112741933726,9428.38045966308,992.6033099270103,5682.711789181718,5309.719595794693,6055.7039825687425,157.73846230993422,True,True,True,0.0,60.79074527700412,True,True,True,green
