seed,init_id,cell,epsilon,center_gain,gain_minus,gain_plus,actual_log_span,loss_minus,loss_center,loss_plus,fd_gradient_gain,fd_gradient_log_gain,analytic_gradient_gain,analytic_gradient_log_gain,loss_difference_exact_zero,center_firing_rate_hz
1011,6,1,0.05,0.0181871354579925,0.0173001382499933,0.0191196091473102,0.09999997252713111,7931.0,7981.0,8416.0,266561.00997010147,4850.001332434507,21571390.0,392321.791947186,False,85.09781550954665
1011,6,1,0.1,0.0181871354579925,0.0164564009755849,0.0200998932123184,0.19999998364913185,7886.0,7981.0,8369.0,132565.12395728996,2415.000197436749,21571390.0,392321.791947186,False,85.09781550954665
1011,6,2,0.0025,0.0160542204976081,0.0160141345113515,0.0160944070667028,0.005000085251227384,20006.0,19972.0,19942.0,-797283.7007606436,-12799.781760578933,67425496.0,1082463.779944599,False,101.50666085030704
1011,6,2,0.005,0.0160542204976081,0.015974149107933,0.0161346923559904,0.010000023582430665,19928.0,19972.0,19952.0,149492.42830454707,2399.9943402299878,67425496.0,1082463.779944599,False,101.50666085030704
1011,6,2,0.01,0.0160542204976081,0.0158944781869649,0.01621556840837,0.020000028552953998,20000.0,19972.0,19949.0,-158833.86226096266,-2549.9963595035624,67425496.0,1082463.779944599,False,101.50666085030704
1011,6,2,0.02,0.0160542204976081,0.0157363265752792,0.0163785368204116,0.039999912974586625,19904.0,19972.0,19947.0,66956.26599842726,1075.0023388130728,67425496.0,1082463.779944599,False,101.50666085030704
1011,6,2,0.05,0.0160542204976081,0.0152712473645806,0.0168773382902145,0.09999998934314445,19521.0,19972.0,20261.0,460746.0189141738,7400.0007886073945,67425496.0,1082463.779944599,False,101.50666085030704
1011,6,2,0.1,0.0160542204976081,0.0145264593884348,0.017742658033967,0.200000026525397,19230.0,19972.0,20436.0,374976.8384721265,6029.999200259386,67425496.0,1082463.779944599,False,101.50666085030704
1011,6,7,0.0025,0.0183411631733179,0.0182953663170337,0.0183870736509561,0.00500007769740685,30173.0,30048.0,30226.0,577925.4257336386,10599.835284057079,8718638.0,159909.9622070901,False,110.53320358377236
1011,6,7,0.005,0.0183411631733179,0.018249686807394,0.0184330977499485,0.00999992084382624,30110.0,30048.0,30269.0,866905.7461102803,15900.125859312531,8718638.0,159909.9622070901,False,110.53320358377236
1011,6,7,0.01,0.0183411631733179,0.0181586649268865,0.0185254942625761,0.019999998438348945,30032.0,30048.0,30319.0,782380.1754035578,14350.00112048472,8718638.0,159909.9622070901,False,110.53320358377236
1011,6,7,0.02,0.0183411631733179,0.0179779846221208,0.0187116786837577,0.039999924688176,29834.0,30048.0,30488.0,891379.7101490821,16350.030783766018,8718638.0,159909.9622070901,False,110.53320358377236
1011,6,7,0.05,0.0183411631733179,0.0174466539174318,0.0192815344780683,0.09999999744792638,29355.0,30048.0,31199.0,1004970.0452220917,18440.000470602386,8718638.0,159909.9622070901,False,110.53320358377236
1011,6,7,0.1,0.0183411631733179,0.016595771536231,0.0202701203525066,0.19999996173471335,28652.0,30048.0,31995.0,909821.0777354932,16715.003198021943,8718638.0,159909.9622070901,False,110.53320358377236
1011,7,1,0.0025,0.0056448862887918,0.0056307916529476,0.0056590163148939,0.00500003557702447,9023.0,8979.0,8995.0,-992040.2254337856,-5599.960154016114,7527876.5,42494.00683856872,False,94.56058521526124
1011,7,1,0.005,0.0056448862887918,0.0056167324073612,0.0056731812655925,0.009999957531810716,9056.0,8979.0,9016.0,-708606.0064509972,-4000.016987347856,7527876.5,42494.00683856872,False,94.56058521526124
1011,7,1,0.01,0.0056448862887918,0.0055887186899781,0.0057016182690858,0.019999995183396735,9049.0,8979.0,9033.0,-141718.8631388688,-800.000192664177,7527876.5,42494.00683856872,False,94.56058521526124
1011,7,1,0.02,0.0056448862887918,0.0055331098847091,0.0057589206844568,0.04000005238154684,8929.0,8979.0,9237.0,1363973.7352869315,7699.989916565439,7527876.5,42494.00683856872,False,94.56058521526124
1011,7,1,0.05,0.0056448862887918,0.0053695822134613,0.0059343054890632,0.09999989628601641,8717.0,8979.0,9399.0,1207671.1364041148,6820.007073301017,7527876.5,42494.00683856872,False,94.56058521526124
1011,7,1,0.1,0.0056448862887918,0.0051077045500278,0.0062385643832385,0.1999999932624398,8474.0,8979.0,9788.0,1161947.7157211727,6570.00022132886,7527876.5,42494.00683856872,False,94.56058521526124
1011,7,2,0.0025,0.0184797272086143,0.0184335857629776,0.0185259841382503,0.00499998068238759,1395.0,1405.0,1407.0,129872.41349844028,2400.0092724897813,355.10772705078125,6.56229392556952,False,24.026039394651185
1011,7,2,0.005,0.0184797272086143,0.0183875579386949,0.0185723565518856,0.010000031425037782,1400.0,1405.0,1413.0,70346.84825575312,1299.9959147579261,355.10772705078125,6.56229392556952,False,24.026039394651185
1011,7,2,0.01,0.0184797272086143,0.0182958506047725,0.0186654515564441,0.020000013529052146,1400.0,1405.0,1416.0,43289.931824137726,799.9994588382802,355.10772705078125,6.56229392556952,False,24.026039394651185
1011,7,2,0.02,0.0184797272086143,0.0181138049811124,0.0188530422747135,0.0399999410573642,1388.0,1405.0,1426.0,51404.33299149172,950.001399889663,355.10772705078125,6.56229392556952,False,24.026039394651185
1011,7,2,0.05,0.0184797272086143,0.0175784602761268,0.0194272026419639,0.09999997736372752,1313.0,1405.0,1402.0,48140.83435563034,890.0002014628707,355.10772705078125,6.56229392556952,False,24.026039394651185
1011,7,2,0.1,0.0184797272086143,0.0167211480438709,0.0204232577234506,0.2000000677199603,1317.0,1405.0,1454.0,37005.926851835895,684.9997680592145,355.10772705078125,6.56229392556952,False,24.026039394651185
1011,7,7,0.0025,0.0064959600567817,0.0064797401428222,0.0065122204832732,0.005000077979796102,12845.0,12898.0,12910.0,2001210.5506732154,12999.797255692127,7819461.5,50794.909569542855,False,75.90349317137009
1011,7,7,0.005,0.0064959600567817,0.006463561207056,0.0065285209566354,0.009999981540955417,12855.0,12898.0,12901.0,708130.8086598291,4600.008491176181,7819461.5,50794.909569542855,False,75.90349317137009
1011,7,7,0.01,0.0064959600567817,0.0064313244074583,0.0065612457692623,0.019999998571393365,12764.0,12898.0,12881.0,900544.747802959,5850.000417867471,7819461.5,50794.909569542855,False,75.90349317137009
1011,7,7,0.02,0.0064959600567817,0.0063673313707113,0.0066271871328353,0.04000000593702745,12472.0,12898.0,12903.0,1658612.4412909192,10774.998400713468,7819461.5,50794.909569542855,False,75.90349317137009
1011,7,7,0.05,0.0064959600567817,0.0061791483312845,0.0068290149793028,0.09999999195952902,12371.0,12898.0,13294.0,1420291.3825699333,9230.000742135531,7819461.5,50794.909569542855,False,75.90349317137009
1011,7,7,0.1,0.0064959600567817,0.0058777877129614,0.0071791466325521,0.20000007076901102,12040.0,12898.0,13809.0,1359348.2730777923,8844.996870241595,7819461.5,50794.909569542855,False,75.90349317137009
1213,0,1,0.0025,0.0103693585842847,0.0103434678167104,0.0103953145444393,0.0049999884120001566,5459.0,5406.0,5424.0,-675066.7116931651,-7000.01622323738,-5366.25439453125,-55.64461607138856,False,36.94506895741753
1213,0,1,0.005,0.0103693585842847,0.0103176413103938,0.0104213347658514,0.009999945916106897,5422.0,5406.0,5427.0,48219.05083531966,500.0027042092806,-5366.25439453125,-55.64461607138856,False,36.94506895741753
1213,0,1,0.01,0.0103693585842847,0.010266182012856,0.0104735726490616,0.020000000247034386,5420.0,5406.0,5397.0,-110901.82479212101,-1149.999985795523,-5366.25439453125,-55.64461607138856,False,36.94506895741753
1213,0,1,0.02,0.0103693585842847,0.0101640317589044,0.0105788335204124,0.03999997698338801,5433.0,5406.0,5429.0,-9643.160591840577,-100.00005754156308,-5366.25439453125,-55.64461607138856,False,36.94506895741753
1213,0,1,0.05,0.0103693585842847,0.0098636392503976,0.0109010068699717,0.09999996551169933,5396.0,5406.0,5410.0,13495.697895166446,140.0000482836376,-5366.25439453125,-55.64461607138856,False,36.94506895741753
1213,0,1,0.1,0.0103693585842847,0.0093825841322541,0.0114599140360951,0.19999999112472408,5547.0,5406.0,5261.0,-137676.73563606024,-1430.0000634582257,-5366.25439453125,-55.64461607138856,False,36.94506895741753
1213,0,2,0.0025,0.0017865144181996,0.0017820536158978,0.0017909863963723,0.005000111420305943,9961.0,9983.0,10089.0,14329245.005560718,25599.42954074572,6414688.0,11459.93260025233,False,71.87678265830006
1213,0,2,0.005,0.0017865144181996,0.0017776041058823,0.0017954693175852,0.0099999963403884,9884.0,9983.0,10222.0,18919451.144546736,33800.012369491735,6414688.0,11459.93260025233,False,71.87678265830006
1213,0,2,0.01,0.0017865144181996,0.0017687382642179,0.001804469153285,0.02000000331028129,9800.0,9983.0,10336.0,15001026.114783434,26799.995564223806,6414688.0,11459.93260025233,False,71.87678265830006
1213,0,2,0.02,0.0017865144181996,0.0017511390615254,0.0018226043321192,0.0399999614696502,9634.0,9983.0,10334.0,9794967.460190792,17500.016857044273,6414688.0,11459.93260025233,False,71.87678265830006
1213,0,2,0.05,0.0017865144181996,0.0016993851168081,0.0018781109247356,0.09999995475703988,9419.0,9983.0,10709.0,7217760.07034914,12900.005836344497,6414688.0,11459.93260025233,False,71.87678265830006
1213,0,2,0.1,0.0017865144181996,0.0016165050910785,0.0019744038581848,0.20000004120816775,8693.0,9983.0,11307.0,7303741.281745214,13069.997307046793,6414688.0,11459.93260025233,False,71.87678265830006
1213,0,7,0.0025,0.0159809570759534,0.0159410536289215,0.0160209592431783,0.005000046839955753,43886.0,43911.0,43969.0,1038725.5109916538,16599.84449280369,222467776.0,3555247.9790388346,False,135.46525284386428
1213,0,7,0.005,0.0159809570759534,0.0159012507647275,0.0160610619932413,0.010000062354597996,43987.0,43911.0,43896.0,-569421.8162658168,-9099.943257669638,222467776.0,3555247.9790388346,False,135.46525284386428
1213,0,7,0.01,0.0159809570759534,0.0158219430595636,0.0161415692418813,0.020000107219289184,43874.0,43911.0,44071.0,616345.0020630213,9849.947194783164,222467776.0,3555247.9790388346,False,135.46525284386428
1213,0,7,0.02,0.0159809570759534,0.0156645122915506,0.0163037944585084,0.040000079306292305,43707.0,43911.0,44188.0,752406.4096594013,12024.976158593145,222467776.0,3555247.9790388346,False,135.46525284386428
1213,0,7,0.05,0.0159809570759534,0.0152015574276447,0.0168003179132938,0.09999992469214376,42842.0,43911.0,44767.0,1204057.77931048,19250.01449677324,222467776.0,3555247.9790388346,False,135.46525284386428
1213,0,7,0.1,0.0159809570759534,0.0144601678475737,0.0176616888493299,0.19999999755654047,42124.0,43911.0,45660.0,1104475.0286068157,17680.000216001827,222467776.0,3555247.9790388346,False,135.46525284386428
1213,1,1,0.0025,0.0065463040955364,0.0065299584530293,0.0065626907162368,0.005000108225534074,42685.0,42774.0,42790.0,3207844.179132076,20999.5454625954,49532644.0,324255.75027995,False,160.16241065736048
1213,1,1,0.005,0.0065463040955364,0.0065136542543768,0.0065791173838078,0.009999972009317562,42756.0,42774.0,42928.0,2627433.2054548548,17200.048144108554,49532644.0,324255.75027995,False,160.16241065736048
1213,1,1,0.01,0.0065463040955364,0.0064811673946678,0.006612095516175,0.019999978100315407,42602.0,42774.0,43068.0,3559204.811277874,23300.025513160486,49532644.0,324255.75027995,False,160.16241065736048
1213,1,1,0.02,0.0065463040955364,0.0064166784286499,0.0066785481758415,0.04000001988078809,42253.0,42774.0,43243.0,3780505.425377203,24749.98769876848,49532644.0,324255.75027995,False,160.16241065736048
1213,1,1,0.05,0.0065463040955364,0.0062270374037325,0.0068819401785731,0.09999993231540581,41464.0,42774.0,44848.0,5167179.205835014,33840.022904482175,49532644.0,324255.75027995,False,160.16241065736048
1213,1,1,0.1,0.0065463040955364,0.0059233410283923,0.0072347852401435,0.20000002357248264,39613.0,42774.0,46265.0,5072270.66191206,33259.9960798966,49532644.0,324255.75027995,False,160.16241065736048
1213,1,2,0.0025,0.0059406426735222,0.0059258094988763,0.0059555131010711,0.005000060191766923,4279.0,4317.0,4311.0,1077310.4147483523,6399.922955465828,847545.25,5034.96347989107,False,51.2063353578739
1213,1,2,0.005,0.0059406426735222,0.0059110135771334,0.0059704203158617,0.010000010826930132,4276.0,4317.0,4301.0,420827.6794041614,2499.9972932703977,847545.25,5034.96347989107,False,51.2063353578739
1213,1,2,0.01,0.0059406426735222,0.0058815320953726,0.0060003469698131,0.02000000745016929,4238.0,4317.0,4361.0,1035223.9193889457,6149.997709073797,847545.25,5034.96347989107,False,51.2063353578739
1213,1,2,0.02,0.0059406426735222,0.0058230101130902,0.0060606515035033,0.03999997352888303,4360.0,4317.0,4328.0,-134656.67720750737,-800.0005294226897,847545.25,5034.96347989107,False,51.2063353578739
1213,1,2,0.05,0.0059406426735222,0.005650914274156,0.0062452256679534,0.09999992820397915,4136.0,4317.0,4513.0,634347.5893859755,3770.002706711929,847545.25,5034.96347989107,False,51.2063353578739
1213,1,2,0.1,0.0059406426735222,0.005375315900892,0.0065654260106384,0.20000005229008774,4002.0,4317.0,4759.0,636075.5982161255,3784.999010410348,847545.25,5034.96347989107,False,51.2063353578739
1213,1,7,0.0025,0.0054341284558176,0.0054205600172281,0.0054477308876812,0.00500003676707169,16491.0,16524.0,16586.0,3496391.4816045393,18999.86028615495,7629158.0,41457.82458172925,False,87.58095365927318
1213,1,7,0.005,0.0054341284558176,0.0054070255719125,0.0054613673128187,0.010000042201906804,16477.0,16524.0,16603.0,2318659.6141167316,12599.946825821831,7629158.0,41457.82458172925,False,87.58095365927318
1213,1,7,0.01,0.0054341284558176,0.0053800581954419,0.005488742608577,0.020000005131456656,16508.0,16524.0,16590.0,754478.0123905145,4099.998948051655,7629158.0,41457.82458172925,False,87.58095365927318
1213,1,7,0.02,0.0054341284558176,0.005326525773853,0.0055439048446714,0.039999897226190385,16402.0,16524.0,16762.0,1656093.1953782553,9000.023124166577,7629158.0,41457.82458172925,False,87.58095365927318
1213,1,7,0.05,0.0054341284558176,0.0051691029220819,0.005712741985917,0.0999999586699764,16195.0,16524.0,17187.0,1824740.1005401232,9920.004099940037,7629158.0,41457.82458172925,False,87.58095365927318
1213,1,7,0.1,0.0054341284558176,0.0049170027486979,0.0060056410729885,0.2000000589192319,15819.0,16524.0,17481.0,1526677.8349761162,8309.997551906636,7629158.0,41457.82458172925,False,87.58095365927318
1213,2,1,0.0025,0.0166266057640314,0.0165850911289453,0.0166682247072458,0.005000027781099088,84061.0,83902.0,83916.0,-1744180.9069720663,-28999.83887052056,202544944.0,3367634.933385819,False,218.7846045434717
1213,2,1,0.005,0.0166266057640314,0.0165436808019876,0.0167099460959434,0.009999912489768266,84021.0,83902.0,84068.0,282680.7620626746,4700.041130168846,202544944.0,3367634.933385819,False,218.7846045434717
1213,2,1,0.01,0.0166266057640314,0.0164611674845218,0.016793705523014,0.020000023633855103,83780.0,83902.0,84074.0,884109.3828936405,14699.982629137026,202544944.0,3367634.933385819,False,218.7846045434717
1213,2,1,0.02,0.0166266057640314,0.0162973776459693,0.0169624853879213,0.039999949471690714,83623.0,83902.0,84156.0,801373.9224200274,13325.016832264293,202544944.0,3367634.933385819,False,218.7846045434717
1213,2,1,0.05,0.0166266057640314,0.0158157162368297,0.0174790695309638,0.09999999413485915,82532.0,83902.0,84576.0,1228842.9687236426,20440.00119883486,202544944.0,3367634.933385819,False,218.7846045434717
1213,2,1,0.1,0.0166266057640314,0.0150443753227591,0.0183752421289682,0.20000003346641348,81909.0,83902.0,85519.0,1083801.9680854736,18049.996979656687,202544944.0,3367634.933385819,False,218.7846045434717
1213,2,2,0.0025,0.0100537622347474,0.0100286593660712,0.0100789284333586,0.005000020143326201,242715.0,243269.0,243801.0,21603742.790592972,217199.124977435,211931408.0,2130707.986107245,False,304.9226536022281
1213,2,2,0.005,0.0100537622347474,0.0100036188960075,0.0101041570305824,0.01000000922627031,242755.0,243269.0,243204.0,4465967.087001168,44899.95857408453,211931408.0,2130707.986107245,False,304.9226536022281
1213,2,2,0.01,0.0100537622347474,0.0099537260830402,0.0101548042148351,0.0199999533874054,242069.0,243269.0,244952.0,14337710.29333346,144150.3359610586,211931408.0,2130707.986107245,False,304.9226536022281
1213,2,2,0.02,0.0100537622347474,0.0098546845838427,0.0102568613365292,0.03999994592869278,240624.0,243269.0,246047.0,13484121.008424591,135575.18326818466,211931408.0,2130707.986107245,False,304.9226536022281
1213,2,2,0.05,0.0100537622347474,0.0095634348690509,0.010569229722023,0.09999996478810216,236455.0,243269.0,249982.0,13449064.647753997,135270.04763115098,211931408.0,2130707.986107245,False,304.9226536022281
1213,2,2,0.1,0.0100537622347474,0.0090970201417803,0.011111126281321,0.20000007101997866,228633.0,243269.0,256528.0,13849816.279474339,139474.95047245998,211931408.0,2130707.986107245,False,304.9226536022281
1213,2,7,0.0025,0.0021897365804761,0.0021842690184712,0.002195217879489,0.005000076074533444,13549.0,13607.0,13607.0,5297354.665997298,11599.823509767693,3092149.25,6770.992325016938,False,79.69531223784436
1213,2,7,0.005,0.0021897365804761,0.0021788151934742,0.0022007126826792,0.010000014752066905,13588.0,13607.0,13631.0,1963695.4537317988,4299.993656620589,3092149.25,6770.992325016938,False,79.69531223784436
1213,2,7,0.01,0.0021897365804761,0.002167948288843,0.0022117437329143,0.019999992552464124,13482.0,13607.0,13604.0,2785677.8846991863,6100.002271499288,3092149.25,6770.992325016938,False,79.69531223784436
1213,2,7,0.02,0.0021897365804761,0.0021463769953697,0.0022339720744639,0.039999898031152496,13441.0,13607.0,13606.0,1883667.4583347114,4125.010515564205,3092149.25,6770.992325016938,False,79.69531223784436
1213,2,7,0.05,0.0021897365804761,0.002082941820845,0.0023020068183541,0.1000000407960008,13311.0,13607.0,13903.0,2702394.2972697355,5919.997584877738,3092149.25,6770.992325016938,False,79.69531223784436
1213,2,7,0.1,0.0021897365804761,0.001981355715543,0.0024200333282351,0.19999999684899494,12557.0,13607.0,14455.0,4326639.757958592,9490.000149515192,3092149.25,6770.992325016938,False,79.69531223784436
1213,3,1,0.0025,0.0030624063219875,0.0030547596979886,0.0030700720380991,0.005000095569056665,4480.0,4514.0,4522.0,2742885.7834211467,8399.839447053582,2808011.75,8599.27293541521,False,60.90399651018422
1213,3,1,0.005,0.0030624063219875,0.0030471323989331,0.0030777566134929,0.010000008065271038,4468.0,4514.0,4484.0,522462.3791985435,1599.9987095576746,2808011.75,8599.27293541521,False,60.90399651018422
1213,3,1,0.01,0.0030624063219875,0.0030319348443299,0.0030931839719414,0.019999993819385605,4447.0,4514.0,4412.0,-571436.7104459526,-1750.0005408039267,2808011.75,8599.27293541521,False,60.90399651018422
1213,3,1,0.02,0.0030624063219875,0.003001766745001,0.0031242710538208,0.03999996287497091,4612.0,4514.0,4544.0,-555082.5163221478,-1700.0015778152008,2808011.75,8599.27293541521,False,60.90399651018422
1213,3,1,0.05,0.0030624063219875,0.002913051052019,0.0032194191589951,0.09999995447440713,4661.0,4514.0,4553.0,-352517.11108566925,-1080.0004916766268,2808011.75,8599.27293541521,False,60.90399651018422
1213,3,1,0.1,0.0030624063219875,0.0027709798887372,0.0033844825811684,0.20000003021390195,4369.0,4514.0,4474.0,171148.39314543837,524.9999206885194,2808011.75,8599.27293541521,False,60.90399651018422
1213,3,2,0.0025,0.0152102718129754,0.0151722934097051,0.0152483452111482,0.005000023887313633,55546.0,55431.0,55404.0,-1867148.408131276,-28399.864320706765,70377472.0,1070460.478630066,False,156.4377034327707
1213,3,2,0.005,0.0152102718129754,0.0151344100013375,0.0152865136042237,0.010000016593218315,55310.0,55431.0,55544.0,1538425.0968405583,23399.96117193357,70377472.0,1070460.478630066,False,156.4377034327707
1213,3,2,0.01,0.0152102718129754,0.0150589272379875,0.0153631381690502,0.020000027435146346,55219.0,55431.0,55615.0,1301728.3718788577,19799.972839242375,70377472.0,1070460.478630066,False,156.4377034327707
1213,3,2,0.02,0.0152102718129754,0.0149090886116027,0.0155175393447279,0.039999953883332134,54851.0,55431.0,55699.0,1393703.637506357,21200.024441862148,70377472.0,1070460.478630066,False,156.4377034327707
1213,3,2,0.05,0.0152102718129754,0.0144684584811329,0.0159901194274425,0.09999999278988901,54328.0,55431.0,56247.0,1261121.9369558278,19190.001383620398,70377472.0,1070460.478630066,False,156.4377034327707
1213,3,2,0.1,0.0152102718129754,0.013762823306024,0.0168099515140056,0.20000006948008492,53611.0,55431.0,56854.0,1064280.7846106829,16214.994366904071,70377472.0,1070460.478630066,False,156.4377034327707
1213,3,7,0.0025,0.0139875570312142,0.0139526315033435,0.0140225701034069,0.0050000530294638254,153927.0,154022.0,154284.0,5104477.351224981,71399.24274728792,135639232.0,1897261.4932700992,False,243.58243011979465
1213,3,7,0.005,0.0139875570312142,0.0139177935197949,0.014057669788599,0.010000008428652285,153841.0,154022.0,154447.0,4332400.37914303,60599.94892241021,135639232.0,1897261.4932700992,False,243.58243011979465
1213,3,7,0.01,0.0139875570312142,0.0138483783230185,0.0141281345859169,0.020000032812255028,153279.0,154022.0,154922.0,5872969.502015022,82149.8652238836,135639232.0,1897261.4932700992,False,243.58243011979465
1213,3,7,0.02,0.0139875570312142,0.0137105854228138,0.0142701240256428,0.03999992971982122,152743.0,154022.0,155417.0,4778937.478987838,66850.11745595516,135639232.0,1897261.4932700992,False,243.58243011979465
1213,3,7,0.05,0.0139875570312142,0.0133053762838244,0.0147047145292162,0.09999997322491662,151074.0,154022.0,157109.0,4312752.845764084,60350.01615876715,135639232.0,1897261.4932700992,False,243.58243011979465
1213,3,7,0.1,0.0139875570312142,0.0126564651727676,0.0154586415737867,0.20000000667653914,148143.0,154022.0,159596.0,4087180.2345615174,57264.99808834,135639232.0,1897261.4932700992,False,243.58243011979465
1213,4,1,0.0025,0.0108905816450715,0.0108633888885378,0.010917842388153,0.005000049112966793,120570.0,120820.0,121142.0,10504375.366911042,114398.87630635736,41058340.0,447149.2039811053,False,252.54186101137543
1213,4,1,0.005,0.0108905816450715,0.0108362641185522,0.0109451711177825,0.01000006708626972,120503.0,120820.0,121233.0,6702966.798821592,72999.51027351644,41058340.0,447149.2039811053,False,252.54186101137543
1213,4,1,0.01,0.0108905816450715,0.0107822185382246,0.011000033468008,0.01999996971372302,120423.0,120820.0,121750.0,6092328.02048785,66350.10047487603,41058340.0,447149.2039811053,False,252.54186101137543
1213,4,1,0.02,0.0108905816450715,0.0106749339029192,0.0111105861142277,0.03999999048455205,119892.0,120820.0,122297.0,5520458.607971894,60125.0143029111,41058340.0,447149.2039811053,False,252.54186101137543
1213,4,1,0.05,0.0108905816450715,0.0103594418615102,0.0114489533007144,0.09999995002843538,117665.0,120820.0,123555.0,5406092.848646148,58900.02943326627,41058340.0,447149.2039811053,False,252.54186101137543
1213,4,1,0.1,0.0108905816450715,0.0098542058840394,0.0120359547436237,0.2000000413245,114273.0,120820.0,126133.0,5436006.04987127,59299.98774728828,41058340.0,447149.2039811053,False,252.54186101137543
1213,4,2,0.0025,0.0116654084995388,0.0116362813860178,0.0116946091875433,0.005000059715740402,133820.0,134027.0,134133.0,5366223.169977643,62599.25236785925,148199616.0,1728809.060114801,False,214.35522297909463
1213,4,2,0.005,0.0116654084995388,0.0116072269156575,0.0117238815873861,0.010000008686746751,133677.0,134027.0,134738.0,9095220.82809026,106099.90783369704,148199616.0,1728809.060114801,False,214.35522297909463
1213,4,2,0.01,0.0116654084995388,0.0115493359044194,0.0117826480418443,0.020000006427799973,133596.0,134027.0,134798.0,5151896.567691013,60099.980684467286,148199616.0,1728809.060114801,False,214.35522297909463
1213,4,2,0.02,0.0116654084995388,0.0114344181492924,0.0119010647758841,0.03999993021461484,131954.0,134027.0,135603.0,7819621.512431404,91225.1591545717,148199616.0,1728809.060114801,False,214.35522297909463
1213,4,2,0.05,0.0116654084995388,0.0110964803025126,0.0122635066509246,0.09999994516971436,129904.0,134027.0,137487.0,6497711.050241816,75830.0415778284,148199616.0,1728809.060114801,False,214.35522297909463
1213,4,2,0.1,0.0116654084995388,0.0105552980676293,0.0128922704607248,0.2000000223172223,125406.0,134027.0,142695.0,7398033.477451304,86444.99035393966,148199616.0,1728809.060114801,False,214.35522297909463
1213,4,7,0.0025,0.0098292483016848,0.0098047060891985,0.0098538529127836,0.0050000537650311755,4509.0,4520.0,4488.0,-427291.09366829804,-4199.954837859441,23811.013671875,234.04436569567224,False,26.777624911915705
1213,4,7,0.005,0.0098292483016848,0.0097802244126796,0.0098785171285271,0.009999982424428133,4542.0,4520.0,4530.0,-122084.32635657102,-1200.002109072331,23811.013671875,234.04436569567224,False,26.777624911915705
1213,4,7,0.01,0.0098292483016848,0.0097314454615116,0.0099280336871743,0.01999999868482249,4517.0,4520.0,4570.0,269599.0556979535,2650.0001742610316,23811.013671875,234.04436569567224,False,26.777624911915705
1213,4,7,0.02,0.0098292483016848,0.0096346158534288,0.0100278118625283,0.03999998774157432,4533.0,4520.0,4584.0,129706.3012333229,1275.0003907374385,23811.013671875,234.04436569567224,False,26.777624911915705
1213,4,7,0.05,0.0098292483016848,0.0093498704954981,0.0103332046419382,0.09999996927769736,4297.0,4520.0,4525.0,231864.2150538689,2280.0007004687154,23811.013671875,234.04436569567224,False,26.777624911915705
1213,4,7,0.1,0.0098292483016848,0.008893871679902,0.0108629995957016,0.20000001796434533,4225.0,4520.0,4804.0,294038.79522214097,2894.9997399661247,23811.013671875,234.04436569567224,False,26.777624911915705
1213,5,1,0.0025,0.0129776550456881,0.0129452515393495,0.0130101405084133,0.00500004809268813,7471.0,7429.0,7435.0,-554793.8350600831,-7199.930747195204,1331833.375,17284.07411908463,False,91.0707694372672
1213,5,1,0.005,0.0129776550456881,0.0129129281267523,0.0130427060648798,0.010000065393470458,7453.0,7429.0,7486.0,254280.5077360618,3299.978420295866,1331833.375,17284.07411908463,False,91.0707694372672
1213,5,1,0.01,0.0129776550456881,0.0128485253080725,0.0131080830469727,0.020000023673137704,7528.0,7429.0,7530.0,7705.414635196057,99.99988163445158,1331833.375,17284.07411908463,False,91.0707694372672
1213,5,1,0.02,0.0129776550456881,0.0127206807956099,0.0132398204877972,0.039999913946285055,7355.0,7429.0,7631.0,531648.8108183852,6900.014844297763,1331833.375,17284.07411908463,False,91.0707694372672
1213,5,1,0.05,0.0129776550456881,0.0123447272926568,0.0136430338025093,0.1000000151791958,7420.0,7429.0,7840.0,323498.33942349727,4199.999362473874,1331833.375,17284.07411908463,False,91.0707694372672
1213,5,1,0.1,0.0129776550456881,0.0117426682263612,0.0143425278365612,0.2000000332384816,7167.0,7429.0,8093.0,356173.0781027694,4629.999230529279,1331833.375,17284.07411908463,False,91.0707694372672
1213,5,2,0.0025,0.0048190923407673,0.0048070596531033,0.004831155296415,0.005000032399732023,6472.0,6445.0,6484.0,498015.34014961333,2399.9844482294034,1253608.375,6041.254518284346,False,60.53488137981947
1213,5,2,0.005,0.0048190923407673,0.0047950567677617,0.0048432480543851,0.010000034053454466,6487.0,6445.0,6490.0,62251.917518701666,299.99897839984493,1253608.375,6041.254518284346,False,60.53488137981947
1213,5,2,0.01,0.0048190923407673,0.0047711418010294,0.0048675253055989,0.02000000960057399,6438.0,6445.0,6556.0,1224275.8813040848,5899.997167832033,1253608.375,6041.254518284346,False,60.53488137981947
1213,5,2,0.02,0.0048190923407673,0.0047236680984497,0.0049164444208145,0.03999995326687478,6328.0,6445.0,6641.0,1623643.3819278625,7825.009142178303,1253608.375,6041.254518284346,False,60.53488137981947
1213,5,2,0.05,0.0048190923407673,0.0045840623788535,0.0050661722198128,0.09999995895505587,6123.0,6445.0,6883.0,1576404.2453225083,7600.003119417034,1253608.375,6041.254518284346,False,60.53488137981947
1213,5,2,0.1,0.0048190923407673,0.0043604951351881,0.0053259208798408,0.20000001779561782,5896.0,6445.0,7047.0,1192220.1229614594,5754.9994879311425,1253608.375,6041.254518284346,False,60.53488137981947
