seed,sim_len,row_index,init_id,cell,row_kind,offset_index,log_offset,epsilon,center_gain,gain,loss,analytic_gradient_gain,analytic_gradient_log_gain,firing_rate_hz,spike_count,center_Strf_alpha,center_output_ad,center_on_ron_gSYN,center_off_ron_gSYN,center_on_sonoff_gSYN,center_off_sonoff_gSYN,center_sonoff_ron_gSYN,center_abs_ref,center_rel_ref_a,center_rel_ref_b,center_rel_ref_c
1213,29801,16,1,2,minus,2,-0.02,0.02,0.005940642673522234,0.005823010113090277,4360.0,867326.25,5050.449525098666,50.77010838562464,1513.0,22.052663803100586,0.004763214383274317,0.012258819304406643,0.038533229380846024,0.03268948569893837,0.03575180843472481,0.025060711428523064,9.433023452758789,8.444083213806152,6.955045700073242,0.8759985566139221
1213,29801,16,1,7,minus,2,-0.02,0.02,0.005434128455817699,0.005326525773853064,16402.0,7444207.0,39651.76045139739,87.17828260796617,2598.0,74.29742431640625,0.0021332968026399612,0.03313383460044861,0.024333057925105095,0.031500790268182755,0.029038436710834503,0.030220912769436836,8.710350036621094,3.6867733001708984,8.966926574707031,0.9366800785064697
1213,29801,17,1,1,minus,3,-0.01,0.01,0.00654630409553647,0.006481167394667864,42602.0,49171884.0,318691.2113151904,160.22952249924498,4775.0,82.565185546875,0.0040601445361971855,0.0467863455414772,0.03732769191265106,0.025265473872423172,0.03627234324812889,0.04088784381747246,1.3129640817642212,5.302206039428711,8.969371795654297,0.42847421765327454
1213,29801,17,1,2,minus,3,-0.01,0.01,0.005940642673522234,0.005881532095372677,4238.0,821543.6875,4831.935565782071,50.83722022750914,1515.0,22.052663803100586,0.004763214383274317,0.012258819304406643,0.038533229380846024,0.03268948569893837,0.03575180843472481,0.025060711428523064,9.433023452758789,8.444083213806152,6.955045700073242,0.8759985566139221
1213,29801,17,1,7,minus,3,-0.01,0.01,0.005434128455817699,0.005380058195441961,16508.0,7328379.0,39427.105498254765,87.51384181738867,2608.0,74.29742431640625,0.0021332968026399612,0.03313383460044861,0.024333057925105095,0.031500790268182755,0.029038436710834503,0.030220912769436836,8.710350036621094,3.6867733001708984,8.966926574707031,0.9366800785064697
1213,29801,18,1,1,minus,4,-0.005,0.005,0.00654630409553647,0.006513654254376888,42756.0,48937252.0,318760.3396873139,160.29663434112948,4777.0,82.565185546875,0.0040601445361971855,0.0467863455414772,0.03732769191265106,0.025265473872423172,0.03627234324812889,0.04088784381747246,1.3129640817642212,5.302206039428711,8.969371795654297,0.42847421765327454
1213,29801,18,1,2,minus,4,-0.005,0.005,0.005940642673522234,0.005911013577133417,4276.0,848374.9375,5014.755774062214,50.90433206939364,1517.0,22.052663803100586,0.004763214383274317,0.012258819304406643,0.038533229380846024,0.03268948569893837,0.03575180843472481,0.025060711428523064,9.433023452758789,8.444083213806152,6.955045700073242,0.8759985566139221
1213,29801,18,1,7,minus,4,-0.005,0.005,0.005434128455817699,0.005407025571912527,16477.0,7357269.5,39780.94432595209,87.48028589644642,2607.0,74.29742431640625,0.0021332968026399612,0.03313383460044861,0.024333057925105095,0.031500790268182755,0.029038436710834503,0.030220912769436836,8.710350036621094,3.6867733001708984,8.966926574707031,0.9366800785064697
1213,29801,19,1,1,minus,5,-0.0025,0.0025,0.00654630409553647,0.006529958453029394,42685.0,48757316.0,318383.2477612253,160.33019026207174,4778.0,82.565185546875,0.0040601445361971855,0.0467863455414772,0.03732769191265106,0.025265473872423172,0.03627234324812889,0.04088784381747246,1.3129640817642212,5.302206039428711,8.969371795654297,0.42847421765327454
1213,29801,19,1,2,minus,5,-0.0025,0.0025,0.005940642673522234,0.005925809498876333,4279.0,832364.625,4932.434201353637,51.072111674104896,1522.0,22.052663803100586,0.004763214383274317,0.012258819304406643,0.038533229380846024,0.03268948569893837,0.03575180843472481,0.025060711428523064,9.433023452758789,8.444083213806152,6.955045700073242,0.8759985566139221
1213,29801,19,1,7,minus,5,-0.0025,0.0025,0.005434128455817699,0.0054205600172281265,16491.0,7488804.0,40593.51153925806,87.54739773833093,2609.0,74.29742431640625,0.0021332968026399612,0.03313383460044861,0.024333057925105095,0.031500790268182755,0.029038436710834503,0.030220912769436836,8.710350036621094,3.6867733001708984,8.966926574707031,0.9366800785064697
1213,29801,20,1,1,center,6,0.0,0.0,0.00654630409553647,0.00654630409553647,42774.0,49532644.0,324255.75027995,160.16241065736048,4773.0,82.565185546875,0.0040601445361971855,0.0467863455414772,0.03732769191265106,0.025265473872423172,0.03627234324812889,0.04088784381747246,1.3129640817642212,5.302206039428711,8.969371795654297,0.42847421765327454
1213,29801,20,1,2,center,6,0.0,0.0,0.005940642673522234,0.005940642673522234,4317.0,847545.25,5034.96347989107,51.2063353578739,1526.0,22.052663803100586,0.004763214383274317,0.012258819304406643,0.038533229380846024,0.03268948569893837,0.03575180843472481,0.025060711428523064,9.433023452758789,8.444083213806152,6.955045700073242,0.8759985566139221
1213,29801,20,1,7,center,6,0.0,0.0,0.005434128455817699,0.005434128455817699,16524.0,7629158.0,41457.82458172925,87.58095365927318,2610.0,74.29742431640625,0.0021332968026399612,0.03313383460044861,0.024333057925105095,0.031500790268182755,0.029038436710834503,0.030220912769436836,8.710350036621094,3.6867733001708984,8.966926574707031,0.9366800785064697
1213,29801,21,1,1,plus,7,0.0025,0.0025,0.00654630409553647,0.00656269071623683,42790.0,48536704.0,318531.376737535,160.09529881547599,4771.0,82.565185546875,0.0040601445361971855,0.0467863455414772,0.03732769191265106,0.025265473872423172,0.03627234324812889,0.04088784381747246,1.3129640817642212,5.302206039428711,8.969371795654297,0.42847421765327454
1213,29801,21,1,2,plus,7,0.0025,0.0025,0.005940642673522234,0.005955513101071119,4311.0,837486.625,4987.662567159336,51.072111674104896,1522.0,22.052663803100586,0.004763214383274317,0.012258819304406643,0.038533229380846024,0.03268948569893837,0.03575180843472481,0.025060711428523064,9.433023452758789,8.444083213806152,6.955045700073242,0.8759985566139221
1213,29801,21,1,7,plus,7,0.0025,0.0025,0.005434128455817699,0.005447730887681246,16586.0,7848500.5,42756.5185958317,87.71517734304217,2614.0,74.29742431640625,0.0021332968026399612,0.03313383460044861,0.024333057925105095,0.031500790268182755,0.029038436710834503,0.030220912769436836,8.710350036621094,3.6867733001708984,8.966926574707031,0.9366800785064697
1213,29801,22,1,1,plus,8,0.005,0.005,0.00654630409553647,0.006579117383807898,42928.0,48009692.0,315861.39922846295,160.09529881547599,4771.0,82.565185546875,0.0040601445361971855,0.0467863455414772,0.03732769191265106,0.025265473872423172,0.03627234324812889,0.04088784381747246,1.3129640817642212,5.302206039428711,8.969371795654297,0.42847421765327454
1213,29801,22,1,2,plus,8,0.005,0.005,0.005940642673522234,0.005970420315861702,4301.0,830533.6875,4958.635200857534,51.00499983222039,1520.0,22.052663803100586,0.004763214383274317,0.012258819304406643,0.038533229380846024,0.03268948569893837,0.03575180843472481,0.025060711428523064,9.433023452758789,8.444083213806152,6.955045700073242,0.8759985566139221
1213,29801,22,1,7,plus,8,0.005,0.005,0.005434128455817699,0.005461367312818766,16603.0,7847291.0,42856.938561576884,87.74873326398442,2615.0,74.29742431640625,0.0021332968026399612,0.03313383460044861,0.024333057925105095,0.031500790268182755,0.029038436710834503,0.030220912769436836,8.710350036621094,3.6867733001708984,8.966926574707031,0.9366800785064697
1213,29801,23,1,1,plus,9,0.01,0.01,0.00654630409553647,0.006612095516175032,43068.0,48262164.0,319114.03818530403,160.16241065736048,4773.0,82.565185546875,0.0040601445361971855,0.0467863455414772,0.03732769191265106,0.025265473872423172,0.03627234324812889,0.04088784381747246,1.3129640817642212,5.302206039428711,8.969371795654297,0.42847421765327454
1213,29801,23,1,2,plus,9,0.01,0.01,0.005940642673522234,0.0060003469698131084,4361.0,863831.1875,5183.286848345684,51.273447199758394,1528.0,22.052663803100586,0.004763214383274317,0.012258819304406643,0.038533229380846024,0.03268948569893837,0.03575180843472481,0.025060711428523064,9.433023452758789,8.444083213806152,6.955045700073242,0.8759985566139221
1213,29801,23,1,7,plus,9,0.01,0.01,0.005434128455817699,0.005488742608577013,16590.0,7856511.5,43122.3694248253,87.78228918492667,2616.0,74.29742431640625,0.0021332968026399612,0.03313383460044861,0.024333057925105095,0.031500790268182755,0.029038436710834503,0.030220912769436836,8.710350036621094,3.6867733001708984,8.966926574707031,0.9366800785064697
1213,29801,24,1,1,plus,10,0.02,0.02,0.00654630409553647,0.00667854817584157,43243.0,50482624.0,337150.63642689586,160.59863762960973,4786.0,82.565185546875,0.0040601445361971855,0.0467863455414772,0.03732769191265106,0.025265473872423172,0.03627234324812889,0.04088784381747246,1.3129640817642212,5.302206039428711,8.969371795654297,0.42847421765327454
1213,29801,24,1,2,plus,10,0.02,0.02,0.005940642673522234,0.006060651503503323,4328.0,832271.0,5044.104487472214,51.374114962585146,1531.0,22.052663803100586,0.004763214383274317,0.012258819304406643,0.038533229380846024,0.03268948569893837,0.03575180843472481,0.025060711428523064,9.433023452758789,8.444083213806152,6.955045700073242,0.8759985566139221
